#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_1118.JPG,2689444,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1118.JPG,2689444,"{}",32,2,"{""name"":""circle"",""cx"":293,""cy"":606,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1118.JPG,2689444,"{}",32,3,"{""name"":""circle"",""cx"":2842,""cy"":591,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1118.JPG,2689444,"{}",32,4,"{""name"":""circle"",""cx"":611,""cy"":608,""r"":100}","{""CoTuong"":""ConMaDo""}"
IMG_1118.JPG,2689444,"{}",32,5,"{""name"":""circle"",""cx"":2542,""cy"":591,""r"":97}","{""CoTuong"":""ConMaDo""}"
IMG_1118.JPG,2689444,"{}",32,6,"{""name"":""circle"",""cx"":917,""cy"":592,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1118.JPG,2689444,"{}",32,7,"{""name"":""circle"",""cx"":2226,""cy"":593,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1118.JPG,2689444,"{}",32,8,"{""name"":""circle"",""cx"":1247,""cy"":571,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1118.JPG,2689444,"{}",32,9,"{""name"":""circle"",""cx"":1887,""cy"":593,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1118.JPG,2689444,"{}",32,10,"{""name"":""circle"",""cx"":1566,""cy"":581,""r"":98}","{""CoTuong"":""ConSoaiDo""}"
IMG_1118.JPG,2689444,"{}",32,11,"{""name"":""circle"",""cx"":324,""cy"":1541,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1118.JPG,2689444,"{}",32,12,"{""name"":""circle"",""cx"":883,""cy"":1522,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1118.JPG,2689444,"{}",32,13,"{""name"":""circle"",""cx"":1547,""cy"":1530,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1118.JPG,2689444,"{}",32,14,"{""name"":""circle"",""cx"":2185,""cy"":1551,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1118.JPG,2689444,"{}",32,15,"{""name"":""circle"",""cx"":2830,""cy"":1541,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1118.JPG,2689444,"{}",32,16,"{""name"":""circle"",""cx"":247,""cy"":3455,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1118.JPG,2689444,"{}",32,17,"{""name"":""circle"",""cx"":2867,""cy"":3492,""r"":99}","{""CoTuong"":""ConXeXanh""}"
IMG_1118.JPG,2689444,"{}",32,18,"{""name"":""circle"",""cx"":546,""cy"":3463,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1118.JPG,2689444,"{}",32,19,"{""name"":""circle"",""cx"":2553,""cy"":3499,""r"":101}","{""CoTuong"":""ConMaXanh""}"
IMG_1118.JPG,2689444,"{}",32,20,"{""name"":""circle"",""cx"":872,""cy"":3476,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
IMG_1118.JPG,2689444,"{}",32,21,"{""name"":""circle"",""cx"":2226,""cy"":3489,""r"":98}","{""CoTuong"":""ConTuongXanh""}"
IMG_1118.JPG,2689444,"{}",32,22,"{""name"":""circle"",""cx"":1187,""cy"":3489,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1118.JPG,2689444,"{}",32,23,"{""name"":""circle"",""cx"":1884,""cy"":3499,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1118.JPG,2689444,"{}",32,24,"{""name"":""circle"",""cx"":1544,""cy"":3481,""r"":96}","{""CoTuong"":""ConSoaiXanh""}"
IMG_1118.JPG,2689444,"{}",32,25,"{""name"":""circle"",""cx"":562,""cy"":2867,""r"":96}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1118.JPG,2689444,"{}",32,26,"{""name"":""circle"",""cx"":2529,""cy"":2872,""r"":99}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1118.JPG,2689444,"{}",32,27,"{""name"":""circle"",""cx"":264,""cy"":2522,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1118.JPG,2689444,"{}",32,28,"{""name"":""circle"",""cx"":884,""cy"":2537,""r"":100}","{""CoTuong"":""ConTotXanh""}"
IMG_1118.JPG,2689444,"{}",32,29,"{""name"":""circle"",""cx"":1539,""cy"":2517,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1118.JPG,2689444,"{}",32,30,"{""name"":""circle"",""cx"":2200,""cy"":2530,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1118.JPG,2689444,"{}",32,31,"{""name"":""circle"",""cx"":2845,""cy"":2535,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1119.JPG,2680224,"{}",32,0,"{""name"":""circle"",""cx"":580,""cy"":1185,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1119.JPG,2680224,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1119.JPG,2680224,"{}",32,2,"{""name"":""circle"",""cx"":293,""cy"":606,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1119.JPG,2680224,"{}",32,3,"{""name"":""circle"",""cx"":2838,""cy"":584,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1119.JPG,2680224,"{}",32,4,"{""name"":""circle"",""cx"":611,""cy"":608,""r"":100}","{""CoTuong"":""ConMaDo""}"
IMG_1119.JPG,2680224,"{}",32,5,"{""name"":""circle"",""cx"":2542,""cy"":579,""r"":97}","{""CoTuong"":""ConMaDo""}"
IMG_1119.JPG,2680224,"{}",32,6,"{""name"":""circle"",""cx"":917,""cy"":592,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1119.JPG,2680224,"{}",32,7,"{""name"":""circle"",""cx"":2221,""cy"":577,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1119.JPG,2680224,"{}",32,8,"{""name"":""circle"",""cx"":1247,""cy"":571,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1119.JPG,2680224,"{}",32,9,"{""name"":""circle"",""cx"":1875,""cy"":581,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1119.JPG,2680224,"{}",32,10,"{""name"":""circle"",""cx"":1561,""cy"":575,""r"":98}","{""CoTuong"":""ConSoaiDo""}"
IMG_1119.JPG,2680224,"{}",32,11,"{""name"":""circle"",""cx"":324,""cy"":1541,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1119.JPG,2680224,"{}",32,12,"{""name"":""circle"",""cx"":880,""cy"":1522,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1119.JPG,2680224,"{}",32,13,"{""name"":""circle"",""cx"":1547,""cy"":1530,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1119.JPG,2680224,"{}",32,14,"{""name"":""circle"",""cx"":2183,""cy"":1543,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1119.JPG,2680224,"{}",32,15,"{""name"":""circle"",""cx"":2821,""cy"":1538,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1119.JPG,2680224,"{}",32,16,"{""name"":""circle"",""cx"":239,""cy"":3457,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1119.JPG,2680224,"{}",32,17,"{""name"":""circle"",""cx"":2862,""cy"":3492,""r"":99}","{""CoTuong"":""ConXeXanh""}"
IMG_1119.JPG,2680224,"{}",32,18,"{""name"":""circle"",""cx"":542,""cy"":3466,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1119.JPG,2680224,"{}",32,19,"{""name"":""circle"",""cx"":2550,""cy"":3490,""r"":95}","{""CoTuong"":""ConMaXanh""}"
IMG_1119.JPG,2680224,"{}",32,20,"{""name"":""circle"",""cx"":872,""cy"":3479,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
IMG_1119.JPG,2680224,"{}",32,21,"{""name"":""circle"",""cx"":2214,""cy"":3483,""r"":98}","{""CoTuong"":""ConTuongXanh""}"
IMG_1119.JPG,2680224,"{}",32,22,"{""name"":""circle"",""cx"":1186,""cy"":3489,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1119.JPG,2680224,"{}",32,23,"{""name"":""circle"",""cx"":1884,""cy"":3499,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1119.JPG,2680224,"{}",32,24,"{""name"":""circle"",""cx"":1544,""cy"":3481,""r"":96}","{""CoTuong"":""ConSoaiXanh""}"
IMG_1119.JPG,2680224,"{}",32,25,"{""name"":""circle"",""cx"":562,""cy"":2867,""r"":96}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1119.JPG,2680224,"{}",32,26,"{""name"":""circle"",""cx"":2529,""cy"":2872,""r"":99}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1119.JPG,2680224,"{}",32,27,"{""name"":""circle"",""cx"":264,""cy"":2522,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1119.JPG,2680224,"{}",32,28,"{""name"":""circle"",""cx"":884,""cy"":2525,""r"":100}","{""CoTuong"":""ConTotXanh""}"
IMG_1119.JPG,2680224,"{}",32,29,"{""name"":""circle"",""cx"":1539,""cy"":2517,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1119.JPG,2680224,"{}",32,30,"{""name"":""circle"",""cx"":2200,""cy"":2530,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1119.JPG,2680224,"{}",32,31,"{""name"":""circle"",""cx"":2845,""cy"":2535,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1120.JPG,2673441,"{}",32,0,"{""name"":""circle"",""cx"":580,""cy"":1185,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1120.JPG,2673441,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1120.JPG,2673441,"{}",32,2,"{""name"":""circle"",""cx"":293,""cy"":606,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1120.JPG,2673441,"{}",32,3,"{""name"":""circle"",""cx"":2842,""cy"":584,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1120.JPG,2673441,"{}",32,4,"{""name"":""circle"",""cx"":611,""cy"":608,""r"":100}","{""CoTuong"":""ConMaDo""}"
IMG_1120.JPG,2673441,"{}",32,5,"{""name"":""circle"",""cx"":2542,""cy"":584,""r"":97}","{""CoTuong"":""ConMaDo""}"
IMG_1120.JPG,2673441,"{}",32,6,"{""name"":""circle"",""cx"":917,""cy"":592,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1120.JPG,2673441,"{}",32,7,"{""name"":""circle"",""cx"":2226,""cy"":593,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1120.JPG,2673441,"{}",32,8,"{""name"":""circle"",""cx"":1247,""cy"":571,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1120.JPG,2673441,"{}",32,9,"{""name"":""circle"",""cx"":1887,""cy"":593,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1120.JPG,2673441,"{}",32,10,"{""name"":""circle"",""cx"":1568,""cy"":579,""r"":88}","{""CoTuong"":""ConSoaiDo""}"
IMG_1120.JPG,2673441,"{}",32,11,"{""name"":""circle"",""cx"":324,""cy"":1541,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1120.JPG,2673441,"{}",32,12,"{""name"":""circle"",""cx"":883,""cy"":1522,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1120.JPG,2673441,"{}",32,13,"{""name"":""circle"",""cx"":1547,""cy"":1530,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1120.JPG,2673441,"{}",32,14,"{""name"":""circle"",""cx"":2192,""cy"":1549,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1120.JPG,2673441,"{}",32,15,"{""name"":""circle"",""cx"":2830,""cy"":1541,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1120.JPG,2673441,"{}",32,16,"{""name"":""circle"",""cx"":247,""cy"":3458,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1120.JPG,2673441,"{}",32,17,"{""name"":""circle"",""cx"":2865,""cy"":3501,""r"":99}","{""CoTuong"":""ConXeXanh""}"
IMG_1120.JPG,2673441,"{}",32,18,"{""name"":""circle"",""cx"":551,""cy"":3475,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1120.JPG,2673441,"{}",32,19,"{""name"":""circle"",""cx"":2553,""cy"":3499,""r"":101}","{""CoTuong"":""ConMaXanh""}"
IMG_1120.JPG,2673441,"{}",32,20,"{""name"":""circle"",""cx"":872,""cy"":3488,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
IMG_1120.JPG,2673441,"{}",32,21,"{""name"":""circle"",""cx"":2226,""cy"":3489,""r"":98}","{""CoTuong"":""ConTuongXanh""}"
IMG_1120.JPG,2673441,"{}",32,22,"{""name"":""circle"",""cx"":1192,""cy"":3498,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1120.JPG,2673441,"{}",32,23,"{""name"":""circle"",""cx"":1884,""cy"":3499,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1120.JPG,2673441,"{}",32,24,"{""name"":""circle"",""cx"":1544,""cy"":3481,""r"":96}","{""CoTuong"":""ConSoaiXanh""}"
IMG_1120.JPG,2673441,"{}",32,25,"{""name"":""circle"",""cx"":562,""cy"":2867,""r"":96}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1120.JPG,2673441,"{}",32,26,"{""name"":""circle"",""cx"":2529,""cy"":2872,""r"":99}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1120.JPG,2673441,"{}",32,27,"{""name"":""circle"",""cx"":264,""cy"":2522,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1120.JPG,2673441,"{}",32,28,"{""name"":""circle"",""cx"":884,""cy"":2537,""r"":100}","{""CoTuong"":""ConTotXanh""}"
IMG_1120.JPG,2673441,"{}",32,29,"{""name"":""circle"",""cx"":1539,""cy"":2517,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1120.JPG,2673441,"{}",32,30,"{""name"":""circle"",""cx"":2200,""cy"":2530,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1120.JPG,2673441,"{}",32,31,"{""name"":""circle"",""cx"":2845,""cy"":2535,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1121.JPG,2659051,"{}",32,0,"{""name"":""circle"",""cx"":580,""cy"":1185,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1121.JPG,2659051,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1121.JPG,2659051,"{}",32,2,"{""name"":""circle"",""cx"":293,""cy"":606,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1121.JPG,2659051,"{}",32,3,"{""name"":""circle"",""cx"":2842,""cy"":591,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1121.JPG,2659051,"{}",32,4,"{""name"":""circle"",""cx"":611,""cy"":608,""r"":94}","{""CoTuong"":""ConMaDo""}"
IMG_1121.JPG,2659051,"{}",32,5,"{""name"":""circle"",""cx"":2542,""cy"":591,""r"":97}","{""CoTuong"":""ConMaDo""}"
IMG_1121.JPG,2659051,"{}",32,6,"{""name"":""circle"",""cx"":917,""cy"":592,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1121.JPG,2659051,"{}",32,7,"{""name"":""circle"",""cx"":2226,""cy"":593,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1121.JPG,2659051,"{}",32,8,"{""name"":""circle"",""cx"":1247,""cy"":571,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1121.JPG,2659051,"{}",32,9,"{""name"":""circle"",""cx"":1887,""cy"":593,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1121.JPG,2659051,"{}",32,10,"{""name"":""circle"",""cx"":1568,""cy"":588,""r"":98}","{""CoTuong"":""ConSoaiDo""}"
IMG_1121.JPG,2659051,"{}",32,11,"{""name"":""circle"",""cx"":324,""cy"":1541,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1121.JPG,2659051,"{}",32,12,"{""name"":""circle"",""cx"":883,""cy"":1522,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1121.JPG,2659051,"{}",32,13,"{""name"":""circle"",""cx"":1547,""cy"":1530,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1121.JPG,2659051,"{}",32,14,"{""name"":""circle"",""cx"":2192,""cy"":1549,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1121.JPG,2659051,"{}",32,15,"{""name"":""circle"",""cx"":2830,""cy"":1541,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1121.JPG,2659051,"{}",32,16,"{""name"":""circle"",""cx"":254,""cy"":3460,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1121.JPG,2659051,"{}",32,17,"{""name"":""circle"",""cx"":2874,""cy"":3504,""r"":95}","{""CoTuong"":""ConXeXanh""}"
IMG_1121.JPG,2659051,"{}",32,18,"{""name"":""circle"",""cx"":551,""cy"":3475,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1121.JPG,2659051,"{}",32,19,"{""name"":""circle"",""cx"":2553,""cy"":3499,""r"":101}","{""CoTuong"":""ConMaXanh""}"
IMG_1121.JPG,2659051,"{}",32,20,"{""name"":""circle"",""cx"":872,""cy"":3488,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
IMG_1121.JPG,2659051,"{}",32,21,"{""name"":""circle"",""cx"":2226,""cy"":3498,""r"":98}","{""CoTuong"":""ConTuongXanh""}"
IMG_1121.JPG,2659051,"{}",32,22,"{""name"":""circle"",""cx"":1192,""cy"":3498,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1121.JPG,2659051,"{}",32,23,"{""name"":""circle"",""cx"":1884,""cy"":3499,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1121.JPG,2659051,"{}",32,24,"{""name"":""circle"",""cx"":1549,""cy"":3484,""r"":96}","{""CoTuong"":""ConSoaiXanh""}"
IMG_1121.JPG,2659051,"{}",32,25,"{""name"":""circle"",""cx"":562,""cy"":2867,""r"":96}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1121.JPG,2659051,"{}",32,26,"{""name"":""circle"",""cx"":2529,""cy"":2872,""r"":99}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1121.JPG,2659051,"{}",32,27,"{""name"":""circle"",""cx"":264,""cy"":2522,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1121.JPG,2659051,"{}",32,28,"{""name"":""circle"",""cx"":884,""cy"":2537,""r"":100}","{""CoTuong"":""ConTotXanh""}"
IMG_1121.JPG,2659051,"{}",32,29,"{""name"":""circle"",""cx"":1539,""cy"":2517,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1121.JPG,2659051,"{}",32,30,"{""name"":""circle"",""cx"":2198,""cy"":2533,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1121.JPG,2659051,"{}",32,31,"{""name"":""circle"",""cx"":2845,""cy"":2535,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1122.JPG,2679906,"{}",32,0,"{""name"":""circle"",""cx"":580,""cy"":1185,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1122.JPG,2679906,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1122.JPG,2679906,"{}",32,2,"{""name"":""circle"",""cx"":296,""cy"":615,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1122.JPG,2679906,"{}",32,3,"{""name"":""circle"",""cx"":2842,""cy"":591,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1122.JPG,2679906,"{}",32,4,"{""name"":""circle"",""cx"":614,""cy"":617,""r"":100}","{""CoTuong"":""ConMaDo""}"
IMG_1122.JPG,2679906,"{}",32,5,"{""name"":""circle"",""cx"":2542,""cy"":591,""r"":97}","{""CoTuong"":""ConMaDo""}"
IMG_1122.JPG,2679906,"{}",32,6,"{""name"":""circle"",""cx"":920,""cy"":601,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1122.JPG,2679906,"{}",32,7,"{""name"":""circle"",""cx"":2226,""cy"":593,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1122.JPG,2679906,"{}",32,8,"{""name"":""circle"",""cx"":1247,""cy"":580,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1122.JPG,2679906,"{}",32,9,"{""name"":""circle"",""cx"":1887,""cy"":593,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1122.JPG,2679906,"{}",32,10,"{""name"":""circle"",""cx"":1568,""cy"":588,""r"":98}","{""CoTuong"":""ConSoaiDo""}"
IMG_1122.JPG,2679906,"{}",32,11,"{""name"":""circle"",""cx"":330,""cy"":1553,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1122.JPG,2679906,"{}",32,12,"{""name"":""circle"",""cx"":889,""cy"":1531,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1122.JPG,2679906,"{}",32,13,"{""name"":""circle"",""cx"":1550,""cy"":1539,""r"":96}","{""CoTuong"":""ConTotDo""}"
IMG_1122.JPG,2679906,"{}",32,14,"{""name"":""circle"",""cx"":2192,""cy"":1549,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1122.JPG,2679906,"{}",32,15,"{""name"":""circle"",""cx"":2830,""cy"":1541,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1122.JPG,2679906,"{}",32,16,"{""name"":""circle"",""cx"":254,""cy"":3460,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1122.JPG,2679906,"{}",32,17,"{""name"":""circle"",""cx"":2877,""cy"":3501,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1122.JPG,2679906,"{}",32,18,"{""name"":""circle"",""cx"":551,""cy"":3475,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1122.JPG,2679906,"{}",32,19,"{""name"":""circle"",""cx"":2553,""cy"":3499,""r"":101}","{""CoTuong"":""ConMaXanh""}"
IMG_1122.JPG,2679906,"{}",32,20,"{""name"":""circle"",""cx"":872,""cy"":3488,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
IMG_1122.JPG,2679906,"{}",32,21,"{""name"":""circle"",""cx"":2226,""cy"":3489,""r"":98}","{""CoTuong"":""ConTuongXanh""}"
IMG_1122.JPG,2679906,"{}",32,22,"{""name"":""circle"",""cx"":1192,""cy"":3498,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1122.JPG,2679906,"{}",32,23,"{""name"":""circle"",""cx"":1887,""cy"":3505,""r"":99}","{""CoTuong"":""ConSiXanh""}"
IMG_1122.JPG,2679906,"{}",32,24,"{""name"":""circle"",""cx"":1553,""cy"":3490,""r"":96}","{""CoTuong"":""ConSoaiXanh""}"
IMG_1122.JPG,2679906,"{}",32,25,"{""name"":""circle"",""cx"":568,""cy"":2873,""r"":96}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1122.JPG,2679906,"{}",32,26,"{""name"":""circle"",""cx"":2532,""cy"":2881,""r"":101}","{""CoTuong"":""ConPhaoXanh""}"
IMG_1122.JPG,2679906,"{}",32,27,"{""name"":""circle"",""cx"":270,""cy"":2534,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1122.JPG,2679906,"{}",32,28,"{""name"":""circle"",""cx"":884,""cy"":2537,""r"":100}","{""CoTuong"":""ConTotXanh""}"
IMG_1122.JPG,2679906,"{}",32,29,"{""name"":""circle"",""cx"":1539,""cy"":2517,""r"":95}","{""CoTuong"":""ConTotXanh""}"
IMG_1122.JPG,2679906,"{}",32,30,"{""name"":""circle"",""cx"":2200,""cy"":2530,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1122.JPG,2679906,"{}",32,31,"{""name"":""circle"",""cx"":2845,""cy"":2535,""r"":97}","{""CoTuong"":""ConTotXanh""}"
IMG_1123.JPG,2685497,"{}",32,0,"{""name"":""circle"",""cx"":574,""cy"":1188,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1123.JPG,2685497,"{}",32,1,"{""name"":""circle"",""cx"":2524,""cy"":1196,""r"":98}","{""CoTuong"":""ConPhaoDo""}"
IMG_1123.JPG,2685497,"{}",32,2,"{""name"":""circle"",""cx"":293,""cy"":615,""r"":96}","{""CoTuong"":""ConXeDo""}"
IMG_1123.JPG,2685497,"{}",32,3,"{""name"":""circle"",""cx"":2839,""cy"":591,""r"":98}","{""CoTuong"":""ConXeDo""}"
IMG_1123.JPG,2685497,"{}",32,4,"{""name"":""circle"",""cx"":611,""cy"":617,""r"":100}","{""CoTuong"":""ConMaDo""}"
IMG_1123.JPG,2685497,"{}",32,5,"{""name"":""circle"",""cx"":2539,""cy"":591,""r"":95}","{""CoTuong"":""ConMaDo""}"
IMG_1123.JPG,2685497,"{}",32,6,"{""name"":""circle"",""cx"":917,""cy"":599,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1123.JPG,2685497,"{}",32,7,"{""name"":""circle"",""cx"":2224,""cy"":591,""r"":98}","{""CoTuong"":""ConTuongDo""}"
IMG_1123.JPG,2685497,"{}",32,8,"{""name"":""circle"",""cx"":1245,""cy"":576,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1123.JPG,2685497,"{}",32,9,"{""name"":""circle"",""cx"":1882,""cy"":596,""r"":98}","{""CoTuong"":""ConSiDo""}"
IMG_1123.JPG,2685497,"{}",32,10,"{""name"":""circle"",""cx"":1568,""cy"":588,""r"":97}","{""CoTuong"":""ConSoaiDo""}"
IMG_1123.JPG,2685497,"{}",32,11,"{""name"":""circle"",""cx"":324,""cy"":1553,""r"":94}","{""CoTuong"":""ConTotDo""}"
IMG_1123.JPG,2685497,"{}",32,12,"{""name"":""circle"",""cx"":883,""cy"":1531,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1123.JPG,2685497,"{}",32,13,"{""name"":""circle"",""cx"":1547,""cy"":1530,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1123.JPG,2685497,"{}",32,14,"{""name"":""circle"",""cx"":2192,""cy"":1549,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1123.JPG,2685497,"{}",32,15,"{""name"":""circle"",""cx"":2830,""cy"":1541,""r"":98}","{""CoTuong"":""ConTotDo""}"
IMG_1123.JPG,2685497,"{}",32,16,"{""name"":""circle"",""cx"":254,""cy"":3466,""r"":96}","{""CoTuong"":""ConXeXanh""}"
IMG_1123.JPG,2685497,"{}",32,17,"{""name"":""circle"",""cx"":2871,""cy"":3504,""r"":99}","{""CoTuong"":""ConXeXanh""}"
IMG_1123.JPG,2685497,"{}",32,18,"{""name"":""circle"",""cx"":554,""cy"":3475,""r"":96}","{""CoTuong"":""ConMaXanh""}"
IMG_1123.JPG,2685497,"{}",32,19,"{""name"":""circle"",""cx"":2553,""cy"":3499,""r"":91}","{""CoTuong"":""ConMaXanh""}"
IMG_1123.JPG,2685497,"{}",32,20,"{""name"":""circle"",""cx"":875,""cy"":3488,""r"":99}","{""CoTuong"":""ConTuongXanh""}"
